resources,replicate,timeStepBacteria,bacteriaIsolate,bacteriaPhen,timeStepPhage,phageIsolate,phagePhen,infection
high,1,2,3,23,5,7,49,0
high,1,2,3,23,5,8,50,0
high,1,2,3,23,5,9,51,0
high,1,2,3,23,5,10,52,0
high,1,2,3,23,5,11,53,0
high,1,2,3,23,5,12,54,0
high,1,2,3,23,5,13,55,0
high,1,2,3,23,5,14,56,0
high,1,2,3,23,5,15,57,0
high,1,2,3,23,5,16,58,0
high,1,2,3,23,5,17,59,0
high,1,2,3,23,5,18,60,0
high,1,2,3,23,5,19,61,0
high,1,2,3,23,5,20,62,0
high,1,2,3,23,6,1,63,0
high,1,2,3,23,6,2,64,0
high,1,2,3,23,6,3,65,0
high,1,2,3,23,6,4,66,0
high,1,2,3,23,6,5,67,0
high,1,2,3,23,6,6,68,0
high,1,2,3,23,6,7,69,0
high,1,2,3,23,6,8,70,0
high,1,2,3,23,6,9,71,0
high,1,2,3,23,6,10,72,0
high,1,2,3,23,6,11,73,0
high,1,2,3,23,6,12,74,0
high,1,2,3,23,6,13,74,0
high,1,2,3,23,6,14,75,0
high,1,2,3,23,6,15,76,0
high,1,2,3,23,6,16,77,0
high,1,2,3,23,6,17,78,0
high,1,2,3,23,6,18,79,0
high,1,2,3,23,6,19,74,0
high,1,2,3,23,6,20,80,0
high,1,2,4,23,1,1,1,0
high,1,2,4,23,1,2,2,0
high,1,2,4,23,1,3,3,0
high,1,2,4,23,1,4,3,0
high,1,2,4,23,1,5,3,0
high,1,2,4,23,1,6,1,0
high,1,2,4,23,1,7,1,0
high,1,2,4,23,1,8,1,0
high,1,2,4,23,1,9,4,0
high,1,2,4,23,1,10,5,0
high,1,2,4,23,1,11,5,0
high,1,2,4,23,1,12,6,0
high,1,2,4,23,1,13,5,0
high,1,2,4,23,1,14,5,0
high,1,2,4,23,1,15,5,0
high,1,2,4,23,1,16,5,0
high,1,2,4,23,1,17,5,0
high,1,2,4,23,1,18,5,0
high,1,2,4,23,1,19,7,0
high,1,2,4,23,1,20,5,0
high,1,2,4,23,2,1,8,0
high,1,2,4,23,2,2,4,0
high,1,2,4,23,2,3,9,0
high,1,2,4,23,2,4,8,0
high,1,2,4,23,2,5,10,0
high,1,2,4,23,2,6,11,0
high,1,2,4,23,2,7,10,0
high,1,2,4,23,2,8,10,0
high,1,2,4,23,2,9,12,0
high,1,2,4,23,2,10,13,0
high,1,2,4,23,2,11,14,0
high,1,2,4,23,2,12,13,0
high,1,2,4,23,2,13,3,0
high,1,2,4,23,2,14,3,0
high,1,2,4,23,2,15,15,0
high,1,2,4,23,2,16,3,0
high,1,2,4,23,2,17,3,0
high,1,2,4,23,2,18,3,0
high,1,2,4,23,2,19,3,0
high,1,2,4,23,2,20,16,0
high,1,2,4,23,3,1,3,0
high,1,2,4,23,3,2,3,0
high,1,2,4,23,3,3,3,0
high,1,2,4,23,3,4,3,0
high,1,2,4,23,3,5,3,0
high,1,2,4,23,3,6,3,0
high,1,2,4,23,3,7,3,0
high,1,2,4,23,3,8,17,0
high,1,2,4,23,3,9,18,0
high,1,2,4,23,3,10,19,0
high,1,2,4,23,3,11,20,0
high,1,2,4,23,3,12,20,0
high,1,2,4,23,3,13,20,0
high,1,2,4,23,3,14,20,0
high,1,2,4,23,3,15,21,0
high,1,2,4,23,3,16,22,0
high,1,2,4,23,3,17,20,0
high,1,2,4,23,3,18,20,0
high,1,2,4,23,3,19,20,0
high,1,2,4,23,3,20,20,0
high,1,2,4,23,4,1,23,0
high,1,2,4,23,4,2,24,0
high,1,2,4,23,4,3,25,0
high,1,2,4,23,4,4,26,0
high,1,2,4,23,4,5,27,0
high,1,2,4,23,4,6,28,0
high,1,2,4,23,4,7,29,0
high,1,2,4,23,4,8,30,0
high,1,2,4,23,4,9,31,0
high,1,2,4,23,4,10,32,0
high,1,2,4,23,4,11,33,0
high,1,2,4,23,4,12,34,0
high,1,2,4,23,4,13,35,0
high,1,2,4,23,4,14,36,0
high,1,2,4,23,4,15,37,0
high,1,2,4,23,4,16,38,0
high,1,2,4,23,4,17,39,0
high,1,2,4,23,4,18,40,0
high,1,2,4,23,4,19,41,0
high,1,2,4,23,4,20,42,0
high,1,2,4,23,5,1,43,0
high,1,2,4,23,5,2,44,0
high,1,2,4,23,5,3,45,0
high,1,2,4,23,5,4,46,0
high,1,2,4,23,5,5,47,0
high,1,2,4,23,5,6,48,0
high,1,2,4,23,5,7,49,0
high,1,2,4,23,5,8,50,0
high,1,2,4,23,5,9,51,0
high,1,2,4,23,5,10,52,0
high,1,2,4,23,5,11,53,0
high,1,2,4,23,5,12,54,0
high,1,2,4,23,5,13,55,0
high,1,2,4,23,5,14,56,0
high,1,2,4,23,5,15,57,0
high,1,2,4,23,5,16,58,0
high,1,2,4,23,5,17,59,0
high,1,2,4,23,5,18,60,0
high,1,2,4,23,5,19,61,0
high,1,2,4,23,5,20,62,0
high,1,2,4,23,6,1,63,0
high,1,2,4,23,6,2,64,0
high,1,2,4,23,6,3,65,0
high,1,2,4,23,6,4,66,0
high,1,2,4,23,6,5,67,0
high,1,2,4,23,6,6,68,0
high,1,2,4,23,6,7,69,0
high,1,2,4,23,6,8,70,0
high,1,2,4,23,6,9,71,0
high,1,2,4,23,6,10,72,0
high,1,2,4,23,6,11,73,0
high,1,2,4,23,6,12,74,0
high,1,2,4,23,6,13,74,0
high,1,2,4,23,6,14,75,0
high,1,2,4,23,6,15,76,0
high,1,2,4,23,6,16,77,0
high,1,2,4,23,6,17,78,0
high,1,2,4,23,6,18,79,0
high,1,2,4,23,6,19,74,0
high,1,2,4,23,6,20,80,0
high,1,2,5,24,1,1,1,0
high,1,2,5,24,1,2,2,1
high,1,2,5,24,1,3,3,1
high,1,2,5,24,1,4,3,1
high,1,2,5,24,1,5,3,1
high,1,2,5,24,1,6,1,0
high,1,2,5,24,1,7,1,0
high,1,2,5,24,1,8,1,0
high,1,2,5,24,1,9,4,0
high,1,2,5,24,1,10,5,1
high,1,2,5,24,1,11,5,1
high,1,2,5,24,1,12,6,1
high,1,2,5,24,1,13,5,1
high,1,2,5,24,1,14,5,1
high,1,2,5,24,1,15,5,1
high,1,2,5,24,1,16,5,1
high,1,2,5,24,1,17,5,1
high,1,2,5,24,1,18,5,1
high,1,2,5,24,1,19,7,1
high,1,2,5,24,1,20,5,1
high,1,2,5,24,2,1,8,1
high,1,2,5,24,2,2,4,0
high,1,2,5,24,2,3,9,1
high,1,2,5,24,2,4,8,1
high,1,2,5,24,2,5,10,0
high,1,2,5,24,2,6,11,1
high,1,2,5,24,2,7,10,0
high,1,2,5,24,2,8,10,0
high,1,2,5,24,2,9,12,0
high,1,2,5,24,2,10,13,0
high,1,2,5,24,2,11,14,0
high,1,2,5,24,2,12,13,0
high,1,2,5,24,2,13,3,1
high,1,2,5,24,2,14,3,1
high,1,2,5,24,2,15,15,1
high,1,2,5,24,2,16,3,1
high,1,2,5,24,2,17,3,1
high,1,2,5,24,2,18,3,1
high,1,2,5,24,2,19,3,1
high,1,2,5,24,2,20,16,1
high,1,2,5,24,3,1,3,1
high,1,2,5,24,3,2,3,1
high,1,2,5,24,3,3,3,1
high,1,2,5,24,3,4,3,1
high,1,2,5,24,3,5,3,1
high,1,2,5,24,3,6,3,1
high,1,2,5,24,3,7,3,1
high,1,2,5,24,3,8,17,1
high,1,2,5,24,3,9,18,0
high,1,2,5,24,3,10,19,0
high,1,2,5,24,3,11,20,0
high,1,2,5,24,3,12,20,0
high,1,2,5,24,3,13,20,0
high,1,2,5,24,3,14,20,0
high,1,2,5,24,3,15,21,1
high,1,2,5,24,3,16,22,0
high,1,2,5,24,3,17,20,0
high,1,2,5,24,3,18,20,0
high,1,2,5,24,3,19,20,0
high,1,2,5,24,3,20,20,0
high,1,2,5,24,4,1,23,0
high,1,2,5,24,4,2,24,0
high,1,2,5,24,4,3,25,0
high,1,2,5,24,4,4,26,0
high,1,2,5,24,4,5,27,0
high,1,2,5,24,4,6,28,0
high,1,2,5,24,4,7,29,0
high,1,2,5,24,4,8,30,0
high,1,2,5,24,4,9,31,0
high,1,2,5,24,4,10,32,0
high,1,2,5,24,4,11,33,0
high,1,2,5,24,4,12,34,0
high,1,2,5,24,4,13,35,0
high,1,2,5,24,4,14,36,0
high,1,2,5,24,4,15,37,0
high,1,2,5,24,4,16,38,0
high,1,2,5,24,4,17,39,0
high,1,2,5,24,4,18,40,0
high,1,2,5,24,4,19,41,0
high,1,2,5,24,4,20,42,0
high,1,2,5,24,5,1,43,1
high,1,2,5,24,5,2,44,1
high,1,2,5,24,5,3,45,1
high,1,2,5,24,5,4,46,1
high,1,2,5,24,5,5,47,1
high,1,2,5,24,5,6,48,1
high,1,2,5,24,5,7,49,1
high,1,2,5,24,5,8,50,1
high,1,2,5,24,5,9,51,1
high,1,2,5,24,5,10,52,1
high,1,2,5,24,5,11,53,1
high,1,2,5,24,5,12,54,1
high,1,2,5,24,5,13,55,1
high,1,2,5,24,5,14,56,1
high,1,2,5,24,5,15,57,1
high,1,2,5,24,5,16,58,1
high,1,2,5,24,5,17,59,1
high,1,2,5,24,5,18,60,1
high,1,2,5,24,5,19,61,1
high,1,2,5,24,5,20,62,1
high,1,2,5,24,6,1,63,1
high,1,2,5,24,6,2,64,1
high,1,2,5,24,6,3,65,1
high,1,2,5,24,6,4,66,1
high,1,2,5,24,6,5,67,1
high,1,2,5,24,6,6,68,1
high,1,2,5,24,6,7,69,1
high,1,2,5,24,6,8,70,1
high,1,2,5,24,6,9,71,1
high,1,2,5,24,6,10,72,1
high,1,2,5,24,6,11,73,1
high,1,2,5,24,6,12,74,1
high,1,2,5,24,6,13,74,1
high,1,2,5,24,6,14,75,1
high,1,2,5,24,6,15,76,1
high,1,2,5,24,6,16,77,1
high,1,2,5,24,6,17,78,1
high,1,2,5,24,6,18,79,1
high,1,2,5,24,6,19,74,1
high,1,2,5,24,6,20,80,1
high,1,2,6,25,1,1,1,1
high,1,2,6,25,1,2,2,1
high,1,2,6,25,1,3,3,1
high,1,2,6,25,1,4,3,1
high,1,2,6,25,1,5,3,1
high,1,2,6,25,1,6,1,1
high,1,2,6,25,1,7,1,1
high,1,2,6,25,1,8,1,1
high,1,2,6,25,1,9,4,1
high,1,2,6,25,1,10,5,1
high,1,2,6,25,1,11,5,1
high,1,2,6,25,1,12,6,1
high,1,2,6,25,1,13,5,1
high,1,2,6,25,1,14,5,1
high,1,2,6,25,1,15,5,1
high,1,2,6,25,1,16,5,1
high,1,2,6,25,1,17,5,1
high,1,2,6,25,1,18,5,1
high,1,2,6,25,1,19,7,1
high,1,2,6,25,1,20,5,1
high,1,2,6,25,2,1,8,1
high,1,2,6,25,2,2,4,1
high,1,2,6,25,2,3,9,1
high,1,2,6,25,2,4,8,1
high,1,2,6,25,2,5,10,0
high,1,2,6,25,2,6,11,0
high,1,2,6,25,2,7,10,0
high,1,2,6,25,2,8,10,0
high,1,2,6,25,2,9,12,0
high,1,2,6,25,2,10,13,0
high,1,2,6,25,2,11,14,0
high,1,2,6,25,2,12,13,0
high,1,2,6,25,2,13,3,1
high,1,2,6,25,2,14,3,1
high,1,2,6,25,2,15,15,1
high,1,2,6,25,2,16,3,1
high,1,2,6,25,2,17,3,1
high,1,2,6,25,2,18,3,1
high,1,2,6,25,2,19,3,1
high,1,2,6,25,2,20,16,1
high,1,2,6,25,3,1,3,1
high,1,2,6,25,3,2,3,1
high,1,2,6,25,3,3,3,1
high,1,2,6,25,3,4,3,1
high,1,2,6,25,3,5,3,1
high,1,2,6,25,3,6,3,1
high,1,2,6,25,3,7,3,1
high,1,2,6,25,3,8,17,1
high,1,2,6,25,3,9,18,0
high,1,2,6,25,3,10,19,0
high,1,2,6,25,3,11,20,0
high,1,2,6,25,3,12,20,0
high,1,2,6,25,3,13,20,0
high,1,2,6,25,3,14,20,0
high,1,2,6,25,3,15,21,0
high,1,2,6,25,3,16,22,0
high,1,2,6,25,3,17,20,0
high,1,2,6,25,3,18,20,0
high,1,2,6,25,3,19,20,0
high,1,2,6,25,3,20,20,0
high,1,2,6,25,4,1,23,1
high,1,2,6,25,4,2,24,1
high,1,2,6,25,4,3,25,1
high,1,2,6,25,4,4,26,1
high,1,2,6,25,4,5,27,1
high,1,2,6,25,4,6,28,1
high,1,2,6,25,4,7,29,1
high,1,2,6,25,4,8,30,1
high,1,2,6,25,4,9,31,1
high,1,2,6,25,4,10,32,1
high,1,2,6,25,4,11,33,1
high,1,2,6,25,4,12,34,1
high,1,2,6,25,4,13,35,1
high,1,2,6,25,4,14,36,1
high,1,2,6,25,4,15,37,1
high,1,2,6,25,4,16,38,1
high,1,2,6,25,4,17,39,1
high,1,2,6,25,4,18,40,1
high,1,2,6,25,4,19,41,1
high,1,2,6,25,4,20,42,1
high,1,2,6,25,5,1,43,1
high,1,2,6,25,5,2,44,1
high,1,2,6,25,5,3,45,1
high,1,2,6,25,5,4,46,1
high,1,2,6,25,5,5,47,1
high,1,2,6,25,5,6,48,1
high,1,2,6,25,5,7,49,1
high,1,2,6,25,5,8,50,1
high,1,2,6,25,5,9,51,1
high,1,2,6,25,5,10,52,1
high,1,2,6,25,5,11,53,1
high,1,2,6,25,5,12,54,1
high,1,2,6,25,5,13,55,1
high,1,2,6,25,5,14,56,1
high,1,2,6,25,5,15,57,1
high,1,2,6,25,5,16,58,1
high,1,2,6,25,5,17,59,1
high,1,2,6,25,5,18,60,1
high,1,2,6,25,5,19,61,1
high,1,2,6,25,5,20,62,1
high,1,2,6,25,6,1,63,1
high,1,2,6,25,6,2,64,1
high,1,2,6,25,6,3,65,1
high,1,2,6,25,6,4,66,1
high,1,2,6,25,6,5,67,1
high,1,2,6,25,6,6,68,1
high,1,2,6,25,6,7,69,1
high,1,2,6,25,6,8,70,1
high,1,2,6,25,6,9,71,1
high,1,2,6,25,6,10,72,1
high,1,2,6,25,6,11,73,1
high,1,2,6,25,6,12,74,1
high,1,2,6,25,6,13,74,1
high,1,2,6,25,6,14,75,1
high,1,2,6,25,6,15,76,1
high,1,2,6,25,6,16,77,1
high,1,2,6,25,6,17,78,1
high,1,2,6,25,6,18,79,1
high,1,2,6,25,6,19,74,1
high,1,2,6,25,6,20,80,1
high,1,2,7,23,1,1,1,0
high,1,2,7,23,1,2,2,0
high,1,2,7,23,1,3,3,0
high,1,2,7,23,1,4,3,0
high,1,2,7,23,1,5,3,0
high,1,2,7,23,1,6,1,0
high,1,2,7,23,1,7,1,0
high,1,2,7,23,1,8,1,0
high,1,2,7,23,1,9,4,0
high,1,2,7,23,1,10,5,0
high,1,2,7,23,1,11,5,0
high,1,2,7,23,1,12,6,0
high,1,2,7,23,1,13,5,0
high,1,2,7,23,1,14,5,0
high,1,2,7,23,1,15,5,0
high,1,2,7,23,1,16,5,0
high,1,2,7,23,1,17,5,0
high,1,2,7,23,1,18,5,0
high,1,2,7,23,1,19,7,0
high,1,2,7,23,1,20,5,0
high,1,2,7,23,2,1,8,0
high,1,2,7,23,2,2,4,0
high,1,2,7,23,2,3,9,0
high,1,2,7,23,2,4,8,0
high,1,2,7,23,2,5,10,0
high,1,2,7,23,2,6,11,0
high,1,2,7,23,2,7,10,0
high,1,2,7,23,2,8,10,0
high,1,2,7,23,2,9,12,0
high,1,2,7,23,2,10,13,0
high,1,2,7,23,2,11,14,0
high,1,2,7,23,2,12,13,0
high,1,2,7,23,2,13,3,0
high,1,2,7,23,2,14,3,0
high,1,2,7,23,2,15,15,0
high,1,2,7,23,2,16,3,0
high,1,2,7,23,2,17,3,0
high,1,2,7,23,2,18,3,0
high,1,2,7,23,2,19,3,0
high,1,2,7,23,2,20,16,0
high,1,2,7,23,3,1,3,0
high,1,2,7,23,3,2,3,0
high,1,2,7,23,3,3,3,0
high,1,2,7,23,3,4,3,0
high,1,2,7,23,3,5,3,0
high,1,2,7,23,3,6,3,0
high,1,2,7,23,3,7,3,0
high,1,2,7,23,3,8,17,0
high,1,2,7,23,3,9,18,0
high,1,2,7,23,3,10,19,0
high,1,2,7,23,3,11,20,0
high,1,2,7,23,3,12,20,0
high,1,2,7,23,3,13,20,0
high,1,2,7,23,3,14,20,0
high,1,2,7,23,3,15,21,0
high,1,2,7,23,3,16,22,0
high,1,2,7,23,3,17,20,0
high,1,2,7,23,3,18,20,0
high,1,2,7,23,3,19,20,0
high,1,2,7,23,3,20,20,0
high,1,2,7,23,4,1,23,0
high,1,2,7,23,4,2,24,0
high,1,2,7,23,4,3,25,0
high,1,2,7,23,4,4,26,0
high,1,2,7,23,4,5,27,0
high,1,2,7,23,4,6,28,0
high,1,2,7,23,4,7,29,0
high,1,2,7,23,4,8,30,0
high,1,2,7,23,4,9,31,0
high,1,2,7,23,4,10,32,0
high,1,2,7,23,4,11,33,0
high,1,2,7,23,4,12,34,0
high,1,2,7,23,4,13,35,0
high,1,2,7,23,4,14,36,0
high,1,2,7,23,4,15,37,0
high,1,2,7,23,4,16,38,0
high,1,2,7,23,4,17,39,0
high,1,2,7,23,4,18,40,0
high,1,2,7,23,4,19,41,0
high,1,2,7,23,4,20,42,0
high,1,2,7,23,5,1,43,0
high,1,2,7,23,5,2,44,0
high,1,2,7,23,5,3,45,0
high,1,2,7,23,5,4,46,0
high,1,2,7,23,5,5,47,0
high,1,2,7,23,5,6,48,0
high,1,2,7,23,5,7,49,0
high,1,2,7,23,5,8,50,0
high,1,2,7,23,5,9,51,0
high,1,2,7,23,5,10,52,0
high,1,2,7,23,5,11,53,0
high,1,2,7,23,5,12,54,0
high,1,2,7,23,5,13,55,0
high,1,2,7,23,5,14,56,0
high,1,2,7,23,5,15,57,0
high,1,2,7,23,5,16,58,0
high,1,2,7,23,5,17,59,0
high,1,2,7,23,5,18,60,0
high,1,2,7,23,5,19,61,0
high,1,2,7,23,5,20,62,0
high,1,2,7,23,6,1,63,0
high,1,2,7,23,6,2,64,0
high,1,2,7,23,6,3,65,0
high,1,2,7,23,6,4,66,0
high,1,2,7,23,6,5,67,0
high,1,2,7,23,6,6,68,0
high,1,2,7,23,6,7,69,0
high,1,2,7,23,6,8,70,0
high,1,2,7,23,6,9,71,0
high,1,2,7,23,6,10,72,0
high,1,2,7,23,6,11,73,0
high,1,2,7,23,6,12,74,0
high,1,2,7,23,6,13,74,0
high,1,2,7,23,6,14,75,0
high,1,2,7,23,6,15,76,0
high,1,2,7,23,6,16,77,0
high,1,2,7,23,6,17,78,0
high,1,2,7,23,6,18,79,0
high,1,2,7,23,6,19,74,0
high,1,2,7,23,6,20,80,0
high,1,2,8,23,1,1,1,0
high,1,2,8,23,1,2,2,0
high,1,2,8,23,1,3,3,0
high,1,2,8,23,1,4,3,0
high,1,2,8,23,1,5,3,0
high,1,2,8,23,1,6,1,0
high,1,2,8,23,1,7,1,0
high,1,2,8,23,1,8,1,0
high,1,2,8,23,1,9,4,0
high,1,2,8,23,1,10,5,0
high,1,2,8,23,1,11,5,0
high,1,2,8,23,1,12,6,0
high,1,2,8,23,1,13,5,0
high,1,2,8,23,1,14,5,0
high,1,2,8,23,1,15,5,0
high,1,2,8,23,1,16,5,0
high,1,2,8,23,1,17,5,0
high,1,2,8,23,1,18,5,0
high,1,2,8,23,1,19,7,0
high,1,2,8,23,1,20,5,0
high,1,2,8,23,2,1,8,0
high,1,2,8,23,2,2,4,0
high,1,2,8,23,2,3,9,0
high,1,2,8,23,2,4,8,0
high,1,2,8,23,2,5,10,0
high,1,2,8,23,2,6,11,0
high,1,2,8,23,2,7,10,0
high,1,2,8,23,2,8,10,0
high,1,2,8,23,2,9,12,0
high,1,2,8,23,2,10,13,0
high,1,2,8,23,2,11,14,0
high,1,2,8,23,2,12,13,0
high,1,2,8,23,2,13,3,0
high,1,2,8,23,2,14,3,0
high,1,2,8,23,2,15,15,0
high,1,2,8,23,2,16,3,0
high,1,2,8,23,2,17,3,0
high,1,2,8,23,2,18,3,0
high,1,2,8,23,2,19,3,0
high,1,2,8,23,2,20,16,0
high,1,2,8,23,3,1,3,0
high,1,2,8,23,3,2,3,0
high,1,2,8,23,3,3,3,0
high,1,2,8,23,3,4,3,0
high,1,2,8,23,3,5,3,0
high,1,2,8,23,3,6,3,0
high,1,2,8,23,3,7,3,0
high,1,2,8,23,3,8,17,0
high,1,2,8,23,3,9,18,0
high,1,2,8,23,3,10,19,0
high,1,2,8,23,3,11,20,0
high,1,2,8,23,3,12,20,0
high,1,2,8,23,3,13,20,0
high,1,2,8,23,3,14,20,0
high,1,2,8,23,3,15,21,0
high,1,2,8,23,3,16,22,0
high,1,2,8,23,3,17,20,0
high,1,2,8,23,3,18,20,0
high,1,2,8,23,3,19,20,0
high,1,2,8,23,3,20,20,0
high,1,2,8,23,4,1,23,0
high,1,2,8,23,4,2,24,0
high,1,2,8,23,4,3,25,0
high,1,2,8,23,4,4,26,0
high,1,2,8,23,4,5,27,0
high,1,2,8,23,4,6,28,0
high,1,2,8,23,4,7,29,0
high,1,2,8,23,4,8,30,0
high,1,2,8,23,4,9,31,0
high,1,2,8,23,4,10,32,0
high,1,2,8,23,4,11,33,0
high,1,2,8,23,4,12,34,0
high,1,2,8,23,4,13,35,0
high,1,2,8,23,4,14,36,0
high,1,2,8,23,4,15,37,0
high,1,2,8,23,4,16,38,0
high,1,2,8,23,4,17,39,0
high,1,2,8,23,4,18,40,0
high,1,2,8,23,4,19,41,0
high,1,2,8,23,4,20,42,0
high,1,2,8,23,5,1,43,0
high,1,2,8,23,5,2,44,0
high,1,2,8,23,5,3,45,0
high,1,2,8,23,5,4,46,0
high,1,2,8,23,5,5,47,0
high,1,2,8,23,5,6,48,0
high,1,2,8,23,5,7,49,0
high,1,2,8,23,5,8,50,0
high,1,2,8,23,5,9,51,0
high,1,2,8,23,5,10,52,0
high,1,2,8,23,5,11,53,0
high,1,2,8,23,5,12,54,0
high,1,2,8,23,5,13,55,0
high,1,2,8,23,5,14,56,0
high,1,2,8,23,5,15,57,0
high,1,2,8,23,5,16,58,0
high,1,2,8,23,5,17,59,0
high,1,2,8,23,5,18,60,0
high,1,2,8,23,5,19,61,0
high,1,2,8,23,5,20,62,0
high,1,2,8,23,6,1,63,0
high,1,2,8,23,6,2,64,0
high,1,2,8,23,6,3,65,0
high,1,2,8,23,6,4,66,0
high,1,2,8,23,6,5,67,0
high,1,2,8,23,6,6,68,0
high,1,2,8,23,6,7,69,0
high,1,2,8,23,6,8,70,0
high,1,2,8,23,6,9,71,0
high,1,2,8,23,6,10,72,0
high,1,2,8,23,6,11,73,0
high,1,2,8,23,6,12,74,0
high,1,2,8,23,6,13,74,0
high,1,2,8,23,6,14,75,0
high,1,2,8,23,6,15,76,0
high,1,2,8,23,6,16,77,0
high,1,2,8,23,6,17,78,0
high,1,2,8,23,6,18,79,0
high,1,2,8,23,6,19,74,0
high,1,2,8,23,6,20,80,0
high,1,2,9,23,1,1,1,0
high,1,2,9,23,1,2,2,0
high,1,2,9,23,1,3,3,0
high,1,2,9,23,1,4,3,0
high,1,2,9,23,1,5,3,0
high,1,2,9,23,1,6,1,0
high,1,2,9,23,1,7,1,0
high,1,2,9,23,1,8,1,0
high,1,2,9,23,1,9,4,0
high,1,2,9,23,1,10,5,0
high,1,2,9,23,1,11,5,0
high,1,2,9,23,1,12,6,0
high,1,2,9,23,1,13,5,0
high,1,2,9,23,1,14,5,0
high,1,2,9,23,1,15,5,0
high,1,2,9,23,1,16,5,0
high,1,2,9,23,1,17,5,0
high,1,2,9,23,1,18,5,0
high,1,2,9,23,1,19,7,0
high,1,2,9,23,1,20,5,0
high,1,2,9,23,2,1,8,0
high,1,2,9,23,2,2,4,0
high,1,2,9,23,2,3,9,0
high,1,2,9,23,2,4,8,0
high,1,2,9,23,2,5,10,0
high,1,2,9,23,2,6,11,0
high,1,2,9,23,2,7,10,0
high,1,2,9,23,2,8,10,0
high,1,2,9,23,2,9,12,0
high,1,2,9,23,2,10,13,0
high,1,2,9,23,2,11,14,0
high,1,2,9,23,2,12,13,0
high,1,2,9,23,2,13,3,0
high,1,2,9,23,2,14,3,0
high,1,2,9,23,2,15,15,0
high,1,2,9,23,2,16,3,0
high,1,2,9,23,2,17,3,0
high,1,2,9,23,2,18,3,0
high,1,2,9,23,2,19,3,0
high,1,2,9,23,2,20,16,0
high,1,2,9,23,3,1,3,0
high,1,2,9,23,3,2,3,0
high,1,2,9,23,3,3,3,0
high,1,2,9,23,3,4,3,0
high,1,2,9,23,3,5,3,0
high,1,2,9,23,3,6,3,0
high,1,2,9,23,3,7,3,0
high,1,2,9,23,3,8,17,0
high,1,2,9,23,3,9,18,0
high,1,2,9,23,3,10,19,0
high,1,2,9,23,3,11,20,0
high,1,2,9,23,3,12,20,0
high,1,2,9,23,3,13,20,0
high,1,2,9,23,3,14,20,0
high,1,2,9,23,3,15,21,0
high,1,2,9,23,3,16,22,0
high,1,2,9,23,3,17,20,0
high,1,2,9,23,3,18,20,0
high,1,2,9,23,3,19,20,0
high,1,2,9,23,3,20,20,0
high,1,2,9,23,4,1,23,0
high,1,2,9,23,4,2,24,0
high,1,2,9,23,4,3,25,0
high,1,2,9,23,4,4,26,0
high,1,2,9,23,4,5,27,0
high,1,2,9,23,4,6,28,0
high,1,2,9,23,4,7,29,0
high,1,2,9,23,4,8,30,0
high,1,2,9,23,4,9,31,0
high,1,2,9,23,4,10,32,0
high,1,2,9,23,4,11,33,0
high,1,2,9,23,4,12,34,0
high,1,2,9,23,4,13,35,0
high,1,2,9,23,4,14,36,0
high,1,2,9,23,4,15,37,0
high,1,2,9,23,4,16,38,0
high,1,2,9,23,4,17,39,0
high,1,2,9,23,4,18,40,0
high,1,2,9,23,4,19,41,0
high,1,2,9,23,4,20,42,0
high,1,2,9,23,5,1,43,0
high,1,2,9,23,5,2,44,0
high,1,2,9,23,5,3,45,0
high,1,2,9,23,5,4,46,0
high,1,2,9,23,5,5,47,0
high,1,2,9,23,5,6,48,0
high,1,2,9,23,5,7,49,0
high,1,2,9,23,5,8,50,0
high,1,2,9,23,5,9,51,0
high,1,2,9,23,5,10,52,0
high,1,2,9,23,5,11,53,0
high,1,2,9,23,5,12,54,0
high,1,2,9,23,5,13,55,0
high,1,2,9,23,5,14,56,0
high,1,2,9,23,5,15,57,0
high,1,2,9,23,5,16,58,0
high,1,2,9,23,5,17,59,0
high,1,2,9,23,5,18,60,0
high,1,2,9,23,5,19,61,0
high,1,2,9,23,5,20,62,0
high,1,2,9,23,6,1,63,0
high,1,2,9,23,6,2,64,0
high,1,2,9,23,6,3,65,0
high,1,2,9,23,6,4,66,0
high,1,2,9,23,6,5,67,0
high,1,2,9,23,6,6,68,0
high,1,2,9,23,6,7,69,0
high,1,2,9,23,6,8,70,0
high,1,2,9,23,6,9,71,0
high,1,2,9,23,6,10,72,0
high,1,2,9,23,6,11,73,0
high,1,2,9,23,6,12,74,0
high,1,2,9,23,6,13,74,0
high,1,2,9,23,6,14,75,0
high,1,2,9,23,6,15,76,0
high,1,2,9,23,6,16,77,0
high,1,2,9,23,6,17,78,0
high,1,2,9,23,6,18,79,0
high,1,2,9,23,6,19,74,0
high,1,2,9,23,6,20,80,0
high,1,2,10,23,1,1,1,0
high,1,2,10,23,1,2,2,0
high,1,2,10,23,1,3,3,0
high,1,2,10,23,1,4,3,0
high,1,2,10,23,1,5,3,0
high,1,2,10,23,1,6,1,0
high,1,2,10,23,1,7,1,0
high,1,2,10,23,1,8,1,0
high,1,2,10,23,1,9,4,0
high,1,2,10,23,1,10,5,0
high,1,2,10,23,1,11,5,0
high,1,2,10,23,1,12,6,0
high,1,2,10,23,1,13,5,0
high,1,2,10,23,1,14,5,0
high,1,2,10,23,1,15,5,0
high,1,2,10,23,1,16,5,0
high,1,2,10,23,1,17,5,0
high,1,2,10,23,1,18,5,0
high,1,2,10,23,1,19,7,0
high,1,2,10,23,1,20,5,0
